Block	Strain	Genotype	X	Y	Latence	NbSS	Taille
B4est_1_Bloc_4_28x3	93JE3	ALL-014	145	7	9.65298115	5.10909067	4.03874108
B4est_1_Bloc_4_28x3	93JE3	ALL-034	146	7	8.16466006	17.02934706	3.52233062
B4est_1_Bloc_4_28x3	93JE3	N-54	147	7	10.46684965	4.77780861	3.43195366
B4est_1_Bloc_4_28x3	93JE3	6-A25	148	7	9.14130225	8.40766615	3.52233062
B4est_1_Bloc_4_28x3	93JE3	ALL-015	149	7	8.83911266	11.13159776	3.52233061
B4est_1_Bloc_4_28x3	93JE3	6-J17	136	8	8.49020745	6.56513054	5.74112795
B4est_1_Bloc_4_28x3	93JE3	N-22	137	8	7.74604691	16.33609918	5.07903245
B4est_1_Bloc_4_28x3	93JE3	N-28	138	8	9.49020745	14.24202512	4.52233062
B4est_1_Bloc_4_28x3	93JE3	NL-1138	139	8	9.32743375	NA	NA
B4est_1_Bloc_4_28x3	93JE3	ALL-005	140	8	11.01319978	6.36880577	1.83811152
B4est_1_Bloc_4_28x3	93JE3	SN-18	141	8	NA	5.13159776	NA
B4est_1_Bloc_4_28x3	93JE3	N-12	142	8	8.97852854	20.2972388	3.69644452
B4est_1_Bloc_4_28x3	93JE3	ALL-012	143	8	10.59495211	7.65920461	3.33598019
B4est_1_Bloc_4_28x3	93JE3	KUH-42	144	8	9.62962334	5.27473171	3.30353328
B4est_1_Bloc_4_28x3	93JE3	LRD-04	145	8	9.16466005	8.2808855	4.56701404
B4est_1_Bloc_4_28x3	93JE3	NOH-45	146	8	9.49020745	9.29723879	4.87055842
B4est_1_Bloc_4_28x3	93JE3	ALL-002	147	8	10.14130224	7.94344964	3.30353328
B4est_1_Bloc_4_28x3	93JE3	N-46	148	8	11.56932087	-3.21507164	1.36100324
B4est_1_Bloc_4_28x3	93JE3	ALL-041	149	8	10.39486828	11.23279158	4.36100323
B4est_1_Bloc_4_28x3	93JE3	DRA-06	136	9	7.60435759	10.1612246	4.75391447
B4est_1_Bloc_4_28x3	93JE3	SN-01	137	9	NA	9.46797672	NA
B4est_1_Bloc_4_28x3	93JE3	VDL-24	138	9	11.11603649	9.73586847	2.79859789
B4est_1_Bloc_4_28x3	93JE3	AST-005	139	9	8.83683924	13.16940124	4.23157275
B4est_1_Bloc_4_28x3	93JE3	ALL-011	140	9	8.98793402	10.07532718	3.92802837
B4est_1_Bloc_4_28x3	93JE3	KUH-29	141	9	8.16238663	14.68065479	3.70923105
B4est_1_Bloc_4_28x3	93JE3	6-J32	142	9	9.34851814	11.41276304	5.27625619
B4est_1_Bloc_4_28x3	93JE3	ALL-021	143	9	10.97625512	4.75455317	2.62268242
B4est_1_Bloc_4_28x3	93JE3	RHN-28	144	9	9.79226214	21.23587132	3.35325907
B4est_1_Bloc_4_28x3	93JE3	KUH-54	145	9	NA	2.24202512	NA
B4est_1_Bloc_4_28x3	93JE3	OLO-01	146	9	9.89714169	13.76145531	3.21878623
B4est_1_Bloc_4_28x3	93JE3	SN-26	147	9	NA	12.79213905	NA
B4est_1_Bloc_4_28x3	93JE3	SN-42	148	9	9.30407595	21.73279444	3.65176109
B4est_1_Bloc_4_28x3	93JE3	SN-33	149	9	9.5715943	2.36062912	4.04467233
B4est_1_Bloc_4_28x3	93JE3	1-J30	136	10	10.57127806	4.76145531	2.68106449
B4est_1_Bloc_4_28x3	93JE3	LOW-1	137	10	9.16466005	20.95980293	4.74112795
B4est_1_Bloc_4_28x3	93JE3	N-23	138	10	9.45553622	11.53242395	2.61169747
B4est_1_Bloc_4_28x3	93JE3	ERS-10	139	10	10.31575485	4.78598526	3.69644452
B4est_1_Bloc_4_28x3	93JE3	LRD-03	140	10	8.92049951	13.60399092	5.56701404
B4est_1_Bloc_4_28x3	93JE3	BDX-02	141	10	8.81575484	14.08456073	5.74112795
B4est_1_Bloc_4_28x3	93JE3	VDL-32	142	10	9.74483752	5.5344468	3.45126367
B4est_1_Bloc_4_28x3	93JE3	NOH-06	143	10	10.26919645	11.816366	3.67831928
B4est_1_Bloc_4_28x3	93JE3	ALL-174	144	10	7.50188635	20.0211704	5.74112795
B4est_1_Bloc_4_28x3	93JE3	NOH-10	145	10	9.87378389	0.99866332	2.9999889
B4est_1_Bloc_4_28x3	93JE3	CTR-09	146	10	10.28921492	4.08456074	1.69644452
B4est_1_Bloc_4_28x3	93JE3	NOH-25	147	10	10.04823649	14.6755579	3.69644452
B4est_1_Bloc_4_28x3	93JE3	N-36	148	10	8.3971417	13.57330719	3.82587499
B4est_1_Bloc_4_28x3	93JE3	SN-12	149	10	8.7460469	5.14795105	4.87055842
B4est_1_Bloc_4_28x3	93JE3	NL-1210	136	11	9.5832732	26.13159777	3.91524186
B4est_1_Bloc_4_28x3	93JE3	AST-008	137	11	9.55991539	9.40482495	3.9999889
B4est_1_Bloc_4_28x3	93JE3	ALL-019	138	11	9.28780217	7.2972388	3.76248333
B4est_1_Bloc_4_28x3	93JE3	BDX-08	139	11	11.03655758	7.25837841	1.30353329
B4est_1_Bloc_4_28x3	93JE3	N-63	142	11	9.42019009	5.58966049	4.05095511
B4est_1_Bloc_4_28x3	93JE3	DRA-38	143	11	9.08327321	8.88005931	4.04467233
B4est_1_Bloc_4_28x3	93JE3	SN-25	146	11	9.12894752	1.16430436	4.2423044
B4est_1_Bloc_4_28x3	93JE3	1-J07	147	11	9.89330095	14.42401945	3.69848988
B4est_1_Bloc_4_28x3	93JE3	STR-20	148	11	8.88854591	11.18681144	4.657391
B4est_1_Bloc_4_28x3	93JE3	SN-11	149	11	9.734368	14.30541545	4.74112795
B4est_1_Bloc_4_28x3	93JE3	KUH-34	136	12	9.2226891	13.6592046	4.52233062
B4est_1_Bloc_4_28x3	93JE3	STR-21	137	12	8.92049951	16.07638408	3.87055843
B4est_1_Bloc_4_28x3	93JE3	KUH-52	138	12	10.54823649	-2.75595203	3.02962223
B4est_1_Bloc_4_28x3	93JE3	N-50	139	12	8.8971417	11.1786348	4.34821672
B4est_1_Bloc_4_28x3	93JE3	N-8	140	12	8.68801787	17.75094725	4.65356267
B4est_1_Bloc_4_28x3	93JE3	N-43	141	12	9.49020745	8.76145531	3.87055842
B4est_1_Bloc_4_28x3	93JE3	1-J19	142	12	8.76940471	30.38929	4.07903245
B4est_1_Bloc_4_28x3	93JE3	N-29	143	12	7.82743375	30.43017324	4.56701405
B4est_1_Bloc_4_28x3	93JE3	N-15	144	12	8.49020745	18.61216757	4.34821671
B4est_1_Bloc_4_28x3	93JE3	1-J15	145	12	9.00188636	14.43834989	4.56701404
B4est_1_Bloc_4_28x3	93JE3	DRA-24	146	12	9.11309961	1.92190426	NA
B4est_1_Bloc_4_28x3	93JE3	SPM-50	147	12	8.59495211	20.9516744	4.06711149
B4est_1_Bloc_4_28x3	93JE3	ALL-023	148	12	9.8971417	12.19498809	4.04467233
B4est_1_Bloc_4_28x3	93JE3	N-57	149	12	9.16466006	16.6592046	5.39290014
B4est_1_Bloc_5_28x3	93JE3	N-35	176	1	9.1181527	22.5183965	4.54045586
B4est_1_Bloc_5_28x3	93JE3	NOH-13	177	1	9.2460469	15.58763762	4.21878623
B4est_1_Bloc_5_28x3	93JE3	N-1	178	1	9.67633896	10.17045815	3.39290014
B4est_1_Bloc_5_28x3	93JE3	6-A18	179	1	11.60626553	7.2644844	2.30353329
B4est_1_Bloc_5_28x3	93JE3	SSN-01	180	1	10.79226214	-0.796835260000002	2.14243834
B4est_1_Bloc_5_28x3	93JE3	BDX-09	181	1	9.99020745	10.28088551	4.1741028
B4est_1_Bloc_5_28x3	93JE3	71077-308	182	1	8.7460469	11.38313622	4.8409251
B4est_1_Bloc_5_28x3	93JE3	KUH-56	183	1	10.25772581	9.86370602	3.56701404
B4est_1_Bloc_5_28x3	93JE3	ERS-18	184	1	9.08327321	24.81666899	4.87055842
B4est_1_Bloc_5_28x3	93JE3	92510-1	185	1	8.64130225	11.42401945	5.39290014
B4est_1_Bloc_5_28x3	93JE3	KUH-39	186	1	9.51356526	4.87188267	2.91524185
B4est_1_Bloc_5_28x3	93JE3	OLO-10	187	1	8.24604691	10.36062912	4.69644452
B4est_1_Bloc_5_28x3	93JE3	VDL-34	188	1	9.16466006	18.58763763	4.91524185
B4est_1_Bloc_5_28x3	93JE3	NOH-15	189	1	9.5715943	12.99048667	5.56701404
B4est_1_Bloc_5_28x3	93JE3	SN-16	176	2	8.5599154	10.47105648	3.99998891
B4est_1_Bloc_5_28x3	93JE3	SN-05	177	2	10.79830416	9.26347531	2.70417432
B4est_1_Bloc_5_28x3	93JE3	ALL-006	178	2	9.22041567	14.26549816	3.25292814
B4est_1_Bloc_5_28x3	93JE3	6-A09	179	2	9.54596307	16.29820476	3.83866152
B4est_1_Bloc_5_28x3	93JE3	SPM-04	182	2	9.03949447	9.97009191	4.44681943
B4est_1_Bloc_5_28x3	93JE3	1-A25	183	2	9.7788102	8.85214106	NA
B4est_1_Bloc_5_28x3	93JE3	PG-10	184	2	8.68574444	20.11086193	3.62448399
B4est_1_Bloc_5_28x3	93JE3	SPM-54	185	2	10.39486827	5.60293403	3.18688933
B4est_1_Bloc_5_28x3	93JE3	SSN-02	186	2	9.65070772	6.62746397	2.89366825
B4est_1_Bloc_5_28x3	93JE3	N-45	187	2	8.81348142	7.555897	3.53511714
B4est_1_Bloc_5_28x3	93JE3	N-56	188	2	9.73209457	16.43729299	4.10214228
B4est_1_Bloc_5_28x3	93JE3	KUH-25	189	2	11.01129183	10.73586847	2.10214228
B4est_1_Bloc_5_28x3	93JE3	6-J02	178	3	10.24377348	3.46182293	2.57980057
B4est_1_Bloc_5_28x3	93JE3	SN-07	179	3	10.36879283	0.390255960000001	NA
B4est_1_Bloc_5_28x3	93JE3	1-J16	180	3	9.06932087	6.33836792	3.88334495
B4est_1_Bloc_5_28x3	93JE3	DRA-29	181	3	10.70910225	8.63361776	NA
B4est_1_Bloc_5_28x3	93JE3	RAM-177	182	3	11.62734992	-3.78971551	2.1422059
B4est_1_Bloc_5_28x3	93JE3	DRA-13	183	3	8.84851814	14.47615338	4.23157275
B4est_1_Bloc_5_28x3	93JE3	RHN-38	184	3	11.26351872	6.21643828	2.94292063
B4est_1_Bloc_5_28x3	93JE3	STR-02	185	3	8.82516033	14.70518473	4.05745885
B4est_1_Bloc_5_28x3	93JE3	NL-1328	186	3	10.32516033	5.76039842	3.88334495
B4est_1_Bloc_5_28x3	93JE3	KUH-37	187	3	10.90654718	3.12236422	NA
B4est_1_Bloc_5_28x3	93JE3	DRA-19	188	3	7.91822609	5.60293403	5.40568666
B4est_1_Bloc_5_28x3	93JE3	SN-45	189	3	NA	3.48433002	NA
B4est_1_Bloc_5_28x3	93JE3	1-A09	176	4	9.44158389	7.59475737	4.27625618
B4est_1_Bloc_5_28x3	93JE3	6-A26	177	4	8.66238663	17.15304795	4.05745885
B4est_1_Bloc_5_28x3	93JE3	BDG	178	4	9.25545238	20.34321893	4.10214227
B4est_1_Bloc_5_28x3	93JE3	DRA-32	179	4	10.48793403	10.63361776	4.05745886
B4est_1_Bloc_5_28x3	93JE3	71041-3-402	180	4	9.58099977	10.54772034	4.09621103
B4est_1_Bloc_5_28x3	93JE3	N-60	181	4	9.08099978	12.32686564	4.18688933
B4est_1_Bloc_5_28x3	93JE3	SSN-05	182	4	10.38318937	15.08350383	3.96708189
B4est_1_Bloc_5_28x3	93JE3	ALL-008	183	4	NA	5.84629582	NA
B4est_1_Bloc_5_28x3	93JE3	SSN-15	184	4	8.58099978	14.46182293	3.53511713
B4est_1_Bloc_5_28x3	93JE3	KUH-36	185	4	NA	3.48433002	NA
B4est_1_Bloc_5_28x3	93JE3	CTR-05	186	4	8.24377348	24.22461493	5.92802837
B4est_1_Bloc_5_28x3	93JE3	ALL-017	187	4	9.76713129	11.5231904	3.10214228
B4est_1_Bloc_5_28x3	93JE3	N-19	188	4	8.68574444	8.58658073	4.10214228
B4est_1_Bloc_5_28x3	93JE3	N-59	189	4	12.04988507	4.48433002	1.67780517
B4est_1_Bloc_5_28x3	93JE3	NOH-28	176	5	9.23209457	8.02829016	4.53511714
B4est_1_Bloc_5_28x3	93JE3	SN-04	177	5	9.82516032	10.59475738	3.40568666
B4est_1_Bloc_5_28x3	93JE3	NL-1421	178	5	8.75558728	10.42911635	4.05241649
B4est_1_Bloc_5_28x3	93JE3	DRA-22	179	5	9.98793403	8.24096822	3.53511713
B4est_1_Bloc_5_28x3	93JE3	N-39	180	5	8.61603649	15.90150951	4.9727118
B4est_1_Bloc_5_28x3	93JE3	DRA-40	181	5	9.66238663	5.72153803	5.10214227
B4est_1_Bloc_5_28x3	93JE3	VDL-52	182	5	9.98793402	9.41478591	3.53511713
B4est_1_Bloc_5_28x3	93JE3	KUH-55	183	5	10.18167971	13.55843058	3.22615464
B4est_1_Bloc_5_28x3	93JE3	SSC	184	5	10.42584026	11.93674968	3.92261026
B4est_1_Bloc_5_28x3	93JE3	1-A04	185	5	10.76920418	-0.889432640000001	3.46433469
B4est_1_Bloc_5_28x3	93JE3	ERS-17	186	5	8.86781122	15.18828813	5.14140759
B4est_1_Bloc_5_28x3	93JE3	KUH-53	187	5	9.72839533	11.43164992	3.96729369
B4est_1_Bloc_5_28x3	93JE3	DRA-45	188	5	10.21310386	6.34575252	NA
B4est_1_Bloc_5_28x3	93JE3	KUH-50	189	5	9.35613231	17.83449897	3.27083807
B4est_1_Bloc_5_28x3	93JE3	N-61	176	6	8.97255588	23.61979805	3.83786321
B4est_1_Bloc_5_28x3	93JE3	RAM-188	177	6	9.61197177	8.07786077	3.61906588
B4est_1_Bloc_5_28x3	93JE3	BDX-03	178	6	10.36781122	7.98378671	2.96729369
B4est_1_Bloc_5_28x3	93JE3	ALL-020	179	6	9.54226383	12.70771832	4.3155215
B4est_1_Bloc_5_28x3	93JE3	ALL-026	180	6	8.54226383	25.3846129	5.14140759
B4est_1_Bloc_5_28x3	93JE3	OLO-06	182	6	11.11197177	-2.05507367	2.09672417
B4est_1_Bloc_5_28x3	93JE3	1-A26	183	6	9.19335862	10.83449898	2.57438245
B4est_1_Bloc_5_28x3	93JE3	N-11	184	6	10.46087697	-0.00803664000000026	3.3155215
B4est_1_Bloc_5_28x3	93JE3	N-5	185	6	8.67081331	19.11672116	5.1414076
B4est_1_Bloc_5_28x3	93JE3	ALL-099	186	6	9.11197176	4.78746194	3.09672417
B4est_1_Bloc_5_28x3	93JE3	AST-006	187	6	9.60029286	6.92241924	3.79317979
B4est_1_Bloc_5_28x3	93JE3	KUH-44	188	6	9.10029287	13.82632233	3.92261026
B4est_1_Bloc_5_28x3	93JE3	SN-02	189	6	8.23986598	25.87305637	4.47151016
B4est_1_Bloc_5_28x3	93JE3	SN-40	176	7	10.26306657	14.69338788	3.27083807
B4est_1_Bloc_5_28x3	93JE3	DRA-31	177	7	9.71685132	13.1248978	3.82484425
B4est_1_Bloc_5_28x3	93JE3	1-A08	178	7	NA	14.3682596	NA
B4est_1_Bloc_5_28x3	93JE3	N-66	179	7	8.04226382	19.50321691	4.79317978
B4est_1_Bloc_5_28x3	93JE3	ALL-013	180	7	9.86781122	1.10239071	3.79317979
B4est_1_Bloc_5_28x3	93JE3	6-A30	181	7	10.11197176	6.03900038	3.83786322
B4est_1_Bloc_5_28x3	93JE3	KUH-33	182	7	8.85613231	22.51957019	3.44495197
B4est_1_Bloc_5_28x3	93JE3	KUH-51	183	7	8.79810328	15.94492633	4.3155215
B4est_1_Bloc_5_28x3	93JE3	1-A02	184	7	9.15407798	5.71281668	3.01475245
B4est_1_Bloc_5_28x3	93JE3	ALL-014	185	7	9.25138766	10.41731949	4.09672417
B4est_1_Bloc_5_28x3	93JE3	ALL-034	186	7	9.53686498	5.59421546	3.7342287
B4est_1_Bloc_5_28x3	93JE3	N-54	187	7	9.36781122	10.03900039	3.3155215
B4est_1_Bloc_5_28x3	93JE3	6-A25	188	7	11.01890601	8.93674968	2.74849636
B4est_1_Bloc_5_28x3	93JE3	ALL-015	189	7	10.01890601	8.72407161	3.79317978
B4est_1_Bloc_5_28x3	93JE3	6-J17	176	8	8.22839533	23.61364426	5.4896354
B4est_1_Bloc_5_28x3	93JE3	N-22	177	8	8.70503752	11.04717704	4.96729369
B4est_1_Bloc_5_28x3	93JE3	N-28	178	8	10.01031023	8.71589497	2.70944284
B4est_1_Bloc_5_28x3	93JE3	NL-1138	179	8	9.20503753	9.87335935	4.4896354
B4est_1_Bloc_5_28x3	93JE3	ALL-005	180	8	8.69744932	12.2598551	4.14345296
B4est_1_Bloc_5_28x3	93JE3	SN-18	181	8	8.90284794	22.25550084	4.09852574
B4est_1_Bloc_5_28x3	93JE3	N-12	182	8	9.69335861	3.74860156	3.48963541
B4est_1_Bloc_5_28x3	93JE3	ALL-012	183	8	NA	1.45617987	NA
B4est_1_Bloc_5_28x3	93JE3	KUH-42	184	8	9.93751916	7.20464142	3.27083807
B4est_1_Bloc_5_28x3	93JE3	LRD-04	185	8	9.81328054	4.73224826	1.50501543
B4est_1_Bloc_5_28x3	93JE3	NOH-45	186	8	10.93359716	6.26803175	2.01095609
B4est_1_Bloc_5_28x3	93JE3	ALL-002	187	8	9.87949012	7.82632232	2.66374931
B4est_1_Bloc_5_28x3	93JE3	N-46	188	8	10.43751916	1.67703458	2.52969903
B4est_1_Bloc_5_28x3	93JE3	ALL-041	189	8	10.93751917	6.98378671	3.79317978
B4est_1_Bloc_5_28x3	93JE3	DRA-06	176	9	8.80978218	12.32939922	4.01197712
B4est_1_Bloc_5_28x3	93JE3	SN-01	177	9	9.29850016	13.75475535	3.86424673
B4est_1_Bloc_5_28x3	93JE3	VDL-24	178	9	8.80978218	8.72407161	4.31552149
B4est_1_Bloc_5_28x3	93JE3	AST-005	179	9	9.62365068	8.49504025	3.14140759
B4est_1_Bloc_5_28x3	93JE3	ALL-011	180	9	9.11197176	16.2598551	4.3155215
B4est_1_Bloc_5_28x3	93JE3	KUH-29	181	9	8.63532958	31.63615135	3.66374931
B4est_1_Bloc_5_28x3	93JE3	6-J32	182	9	8.70503752	17.60546761	3.83786322
B4est_1_Bloc_5_28x3	93JE3	ALL-021	183	9	10.10029286	5.6630127	3.35840335
B4est_1_Bloc_5_28x3	93JE3	RHN-28	184	9	10.86781122	3.67370894	3.1517309
B4est_1_Bloc_5_28x3	93JE3	KUH-54	185	9	9.20503752	7.40096619	3.42725384
B4est_1_Bloc_5_28x3	93JE3	OLO-01	186	9	11.43751917	5.24350181	NA
B4est_1_Bloc_5_28x3	93JE3	SN-26	187	9	8.8029481	13.27322383	4.61551523
B4est_1_Bloc_5_28x3	93JE3	SN-42	188	9	9.36781122	7.88971264	3.74849636
B4est_1_Bloc_5_28x3	93JE3	SN-33	189	9	9.54226382	11.07786077	3.66374931
B4est_1_Bloc_5_28x3	93JE3	1-J30	176	10	10.03058492	5.61364426	2.44495197
B4est_1_Bloc_5_28x3	93JE3	LOW-1	177	10	9.68167971	13.00014001	3.62938919
B4est_1_Bloc_5_28x3	93JE3	N-23	178	10	9.94919807	4.20464143	3.79317979
B4est_1_Bloc_5_28x3	93JE3	ERS-10	179	10	9.68167971	31.85902891	3.96729369
B4est_1_Bloc_5_28x3	93JE3	LRD-03	180	10	NA	12.95108012	NA
B4est_1_Bloc_5_28x3	93JE3	BDX-02	181	10	9.58861396	17.53592349	3.74849636
B4est_1_Bloc_5_28x3	93JE3	VDL-32	182	10	9.24867002	4.55843058	3.74748626
B4est_1_Bloc_5_28x3	93JE3	NOH-06	183	10	10.44919807	5.2386508	3.79317979
B4est_1_Bloc_5_28x3	93JE3	ALL-174	184	10	9.79810328	13.93674967	5.05666055
B4est_1_Bloc_5_28x3	93JE3	NOH-10	185	10	10.19335862	5.56660723	1.44495197
B4est_1_Bloc_5_28x3	93JE3	CTR-09	186	10	10.55394273	10.28236219	3.66374931
B4est_1_Bloc_5_28x3	93JE3	NOH-25	187	10	9.78642437	7.87335935	3.96729369
B4est_1_Bloc_5_28x3	93JE3	N-36	188	10	9.44919807	16.56660723	4.79317978
B4est_1_Bloc_5_28x3	93JE3	SN-12	189	10	9.00722711	2.78746194	4.09672417
B4est_1_Bloc_5_28x3	93JE3	NL-1210	176	11	9.42584026	11.5195702	4.09672417
B4est_1_Bloc_5_28x3	93JE3	AST-008	177	11	9.63532958	7.13307445	4.01197712
B4est_1_Bloc_5_28x3	93JE3	ALL-019	178	11	12.15868739	NA	3.36020492
B4est_1_Bloc_5_28x3	93JE3	BDX-08	179	11	8.64700848	12.87335935	4.36020492
B4est_1_Bloc_5_28x3	93JE3	N-63	182	11	9.11197177	14.15760439	4.44495198
B4est_1_Bloc_5_28x3	93JE3	DRA-38	183	11	NA	NA	NA
B4est_1_Bloc_5_28x3	93JE3	SN-25	186	11	8.86781122	21.66068128	4.79317979
B4est_1_Bloc_5_28x3	93JE3	1-J07	187	11	9.62365067	9.11056736	3.87661539
B4est_1_Bloc_5_28x3	93JE3	STR-20	188	11	8.96087698	11.71589497	3.09672417
B4est_1_Bloc_5_28x3	93JE3	SN-11	189	11	9.92584026	14.62999755	4.00634721
B4est_1_Bloc_5_28x3	93JE3	KUH-34	176	12	10.20503753	1.78746194	2.61906588
B4est_1_Bloc_5_28x3	93JE3	STR-21	177	12	9.36781122	8.73224826	3.09672416
B4est_1_Bloc_5_28x3	93JE3	KUH-52	178	12	9.62365067	17.29871548	3.88254664
B4est_1_Bloc_5_28x3	93JE3	N-50	179	12	8.94919807	15.09421407	4.83786321
B4est_1_Bloc_5_28x3	93JE3	N-8	180	12	9.04226383	13.80996903	3.44495198
B4est_1_Bloc_5_28x3	93JE3	N-43	181	12	8.11197177	15.58296052	4.1414076
B4est_1_Bloc_5_28x3	93JE3	1-J19	182	12	10.07693505	16.42549613	1.4571885
B4est_1_Bloc_5_28x3	93JE3	N-29	183	12	9.85613231	4.79563859	4.44495198
B4est_1_Bloc_5_28x3	93JE3	N-15	184	12	NA	16.88768979	NA
B4est_1_Bloc_5_28x3	93JE3	1-J15	185	12	9.78642437	4.73224827	3.48963541
B4est_1_Bloc_5_28x3	93JE3	DRA-24	186	12	10.26306656	4.20464142	3.57438245
B4est_1_Bloc_5_28x3	93JE3	SPM-50	187	12	8.03058492	23.66270415	4.79317978
B4est_1_Bloc_5_28x3	93JE3	ALL-023	188	12	NA	2.14125109	NA
B4est_1_Bloc_5_28x3	93JE3	N-57	189	12	10.10029286	2.00014001	3.57438245
