Block	Strain	Genotype	X	Y	Latence	NbSS	Taille
B4est_1_Bloc_1-28x3	09AX27	N-35	1	13	9.56091124	6.64706712	3.23382065
B4est_1_Bloc_1-28x3	09AX27	NOH-13	2	13	10.64448345	3.95268756	3.42583487
B4est_1_Bloc_1-28x3	09AX27	N-1	3	13	11.07418796	1.41150435	3.54835419
B4est_1_Bloc_1-28x3	09AX27	6-A18	4	13	10.81232974	6.12047005	3.36795872
B4est_1_Bloc_1-28x3	09AX27	SSN-01	5	13	10.61303751	9.88899055	3.47573139
B4est_1_Bloc_1-28x3	09AX27	BDX-09	6	13	8.82840747	1.84791674	3.61180376
B4est_1_Bloc_1-28x3	09AX27	71077-308	7	13	NA	2.36436491	NA
B4est_1_Bloc_1-28x3	09AX27	KUH-56	8	13	9.64448345	12.91683316	4.6844652
B4est_1_Bloc_1-28x3	09AX27	ERS-18	9	13	10.5430679	23.7198281	4.52621195
B4est_1_Bloc_1-28x3	09AX27	92510-1	10	13	10.06700067	3.12454255	3.41103621
B4est_1_Bloc_1-28x3	09AX27	KUH-39	11	13	9.71058158	5.59991692	5.05033245
B4est_1_Bloc_1-28x3	09AX27	OLO-10	12	13	10.01162197	29.13400191	3.96009962
B4est_1_Bloc_1-28x3	09AX27	VDL-34	13	13	11.11657638	16.06885732	2.26699757
B4est_1_Bloc_1-28x3	09AX27	NOH-15	14	13	10.245899	12.84992263	3.68446519
B4est_1_Bloc_1-28x3	09AX27	SN-16	1	14	8.98983713	11.21234076	4.87764741
B4est_1_Bloc_1-28x3	09AX27	SN-05	2	14	12.63343142	0.875589380000001	3.98675707
B4est_1_Bloc_1-28x3	09AX27	ALL-006	3	14	10.24943786	7.21838756	4.63398462
B4est_1_Bloc_1-28x3	09AX27	6-A09	4	14	9.64184579	5.17379381	4.08020624
B4est_1_Bloc_1-28x3	09AX27	SPM-04	7	14	11.16162492	7.5400643	3.25249092
B4est_1_Bloc_1-28x3	09AX27	1-A25	8	14	11.29967199	5.85825288	3.58054053
B4est_1_Bloc_1-28x3	09AX27	PG-10	9	14	10.21445306	25.51211871	4.47573139
B4est_1_Bloc_1-28x3	09AX27	SPM-54	10	14	9.77734493	8.83973927	4.84271843
B4est_1_Bloc_1-28x3	09AX27	SSN-02	11	14	13.00465324	NA	4.54553814
B4est_1_Bloc_1-28x3	09AX27	N-45	12	14	10.26203685	14.67836091	3.78125003
B4est_1_Bloc_1-28x3	09AX27	N-56	13	14	13.0021739	11.04452841	2.5329661
B4est_1_Bloc_1-28x3	09AX27	KUH-25	14	14	10.38145286	0.734046139999999	3.77959241
B4est_1_Bloc_1-28x3	09AX27	6-J02	3	15	11.12646269	11.17888105	4.36346178
B4est_1_Bloc_1-28x3	09AX27	SN-07	4	15	NA	11.07237103	NA
B4est_1_Bloc_1-28x3	09AX27	1-J16	5	15	NA	0.53704107	NA
B4est_1_Bloc_1-28x3	09AX27	DRA-29	6	15	NA	0.17097654	NA
B4est_1_Bloc_1-28x3	09AX27	RAM-177	7	15	11.39969883	4.20009149	3.795144
B4est_1_Bloc_1-28x3	09AX27	DRA-13	8	15	NA	9.68724985	NA
B4est_1_Bloc_1-28x3	09AX27	RHN-38	9	15	8.96966844	7.34003601	5.26990372
B4est_1_Bloc_1-28x3	09AX27	STR-02	10	15	11.39969883	NA	NA
B4est_1_Bloc_1-28x3	09AX27	NL-1328	11	15	9.93898443	2.14946492	2.60738534
B4est_1_Bloc_1-28x3	09AX27	KUH-37	12	15	10.43688636	8.92461724	2.9712146
B4est_1_Bloc_1-28x3	09AX27	DRA-19	13	15	11.46612958	7.07237103	3.16213105
B4est_1_Bloc_1-28x3	09AX27	SN-45	14	15	9.93468363	8.22012483	2.74466344
B4est_1_Bloc_1-28x3	09AX27	1-A09	1	16	NA	NA	3.76923949
B4est_1_Bloc_1-28x3	09AX27	6-A26	2	16	10.20394547	6.43853854	3.90291667
B4est_1_Bloc_1-28x3	09AX27	BDG	3	16	13.70134025	-3.69207697	3.89887335
B4est_1_Bloc_1-28x3	09AX27	DRA-32	4	16	10.76488166	-4.65353002	3.91791534
B4est_1_Bloc_1-28x3	09AX27	71041-3-402	5	16	10.15147937	3.52633675	3.52545574
B4est_1_Bloc_1-28x3	09AX27	N-60	6	16	NA	5.31989364	NA
B4est_1_Bloc_1-28x3	09AX27	SSN-05	7	16	NA	7.66765658	NA
B4est_1_Bloc_1-28x3	09AX27	ALL-008	8	16	10.63202018	-0.85053509	3.19088505
B4est_1_Bloc_1-28x3	09AX27	SSN-15	9	16	11.16112101	13.26937609	2.50814295
B4est_1_Bloc_1-28x3	09AX27	KUH-36	10	16	9.87179176	11.61840531	3.21942315
B4est_1_Bloc_1-28x3	09AX27	CTR-05	11	16	NA	5.86466164	NA
B4est_1_Bloc_1-28x3	09AX27	ALL-017	12	16	10.20106994	14.88607029	4.38727428
B4est_1_Bloc_1-28x3	09AX27	N-19	13	16	9.66896066	6.5477454	3.58641019
B4est_1_Bloc_1-28x3	09AX27	N-59	14	16	10.28360085	2.52633675	3.17110689
B4est_1_Bloc_1-28x3	09AX27	NOH-28	1	17	9.59899106	7.27833692	3.63689076
B4est_1_Bloc_1-28x3	09AX27	SN-04	2	17	NA	3.70620352	NA
B4est_1_Bloc_1-28x3	09AX27	NL-1421	3	17	9.80536102	8.59699666	3.5864102
B4est_1_Bloc_1-28x3	09AX27	DRA-22	4	17	9.30182215	14.02311976	3.11165048
B4est_1_Bloc_1-28x3	09AX27	N-39	5	17	11.36471402	0.8301872	3.95339724
B4est_1_Bloc_1-28x3	09AX27	DRA-40	6	17	12.67249954	NA	4.06116991
B4est_1_Bloc_1-28x3	09AX27	VDL-52	7	17	9.36825289	12.73404614	4.42815696
B4est_1_Bloc_1-28x3	09AX27	KUH-55	8	17	10.8682529	4.94054277	4.26990372
B4est_1_Bloc_1-28x3	09AX27	SSC	9	17	10.60390005	14.36144465	4.97307507
B4est_1_Bloc_1-28x3	09AX27	1-A04	10	17	11.86825289	-0.82144751	2.70686172
B4est_1_Bloc_1-28x3	09AX27	ERS-17	11	17	10.06754512	17.05096238	4.63689076
B4est_1_Bloc_1-28x3	09AX27	KUH-53	12	17	11.70301182	5.5477454	3.79918733
B4est_1_Bloc_1-28x3	09AX27	DRA-45	13	17	NA	7.19228221	NA
B4est_1_Bloc_1-28x3	09AX27	KUH-50	14	17	10.73539141	-2.11820006	2.5864102
B4est_1_Bloc_1-28x3	09AX27	N-61	1	18	8.57108398	16.9738685	5.58641019
B4est_1_Bloc_1-28x3	09AX27	RAM-188	2	18	10.46966844	3.32933169	4.95339724
B4est_1_Bloc_1-28x3	09AX27	BDX-03	3	18	8.92145899	11.8261147	4.84346026
B4est_1_Bloc_1-28x3	09AX27	ALL-020	4	18	9.03609918	25.24153347	3.90291667
B4est_1_Bloc_1-28x3	09AX27	ALL-026	5	18	10.77037621	7.76615911	3.58641019
B4est_1_Bloc_1-28x3	09AX27	OLO-06	7	18	NA	0.53704108	NA
B4est_1_Bloc_1-28x3	09AX27	1-A26	8	18	10.69665624	5.34238364	5.09084223
B4est_1_Bloc_1-28x3	09AX27	N-11	9	18	9.30182215	7.2094205	3.795144
B4est_1_Bloc_1-28x3	09AX27	N-5	10	18	NA	9.64216379	NA
B4est_1_Bloc_1-28x3	09AX27	ALL-099	11	18	NA	3.59522021	NA
B4est_1_Bloc_1-28x3	09AX27	AST-006	12	18	10.61700912	8.49675064	3.95857371
B4est_1_Bloc_1-28x3	09AX27	KUH-44	13	18	11.60252992	4.5477454	NA
B4est_1_Bloc_1-28x3	09AX27	SN-02	14	18	10.76687323	8.31862736	2.9229911
B4est_1_Bloc_1-28x3	09AX27	SN-40	1	19	12.56875068	NA	2.56578939
B4est_1_Bloc_1-28x3	09AX27	DRA-31	2	19	11.10252992	7.11972429	2.68678728
B4est_1_Bloc_1-28x3	09AX27	1-A08	3	19	NA	-0.32649801	NA
B4est_1_Bloc_1-28x3	09AX27	N-66	4	19	NA	3.31511365	NA
B4est_1_Bloc_1-28x3	09AX27	ALL-013	5	19	10.31232974	9.51211871	3.52621196
B4est_1_Bloc_1-28x3	09AX27	6-A30	6	19	10.54306791	8.51211871	2.893199
B4est_1_Bloc_1-28x3	09AX27	KUH-33	7	19	10.97663716	7.76907936	3.52621196
B4est_1_Bloc_1-28x3	09AX27	KUH-51	8	19	10.01162197	5.41361618	4.63398463
B4est_1_Bloc_1-28x3	09AX27	1-A02	9	19	9.77734493	3.82903495	4.15922491
B4est_1_Bloc_1-28x3	09AX27	ALL-014	10	19	12.21380352	4.82903495	2.6654232
B4est_1_Bloc_1-28x3	09AX27	ALL-034	11	19	10.84181999	4.74767071	3.28199625
B4est_1_Bloc_1-28x3	09AX27	N-54	12	19	10.16198696	10.85687757	4.30700426
B4est_1_Bloc_1-28x3	09AX27	6-A25	13	19	10.69625031	3.40291185	2.94212025
B4est_1_Bloc_1-28x3	09AX27	ALL-015	14	19	10.80090799	9.70912377	4.34657705
B4est_1_Bloc_1-28x3	09AX27	6-J17	1	20	11.64252777	1.70912377	3.08020624
B4est_1_Bloc_1-28x3	09AX27	N-22	2	20	10.07451384	2.80897667	3.97284804
B4est_1_Bloc_1-28x3	09AX27	N-28	3	20	9.74943786	13.88403954	4.06432472
B4est_1_Bloc_1-28x3	09AX27	NL-1138	4	20	9.58191746	11.80973812	4.45358915
B4est_1_Bloc_1-28x3	09AX27	ALL-005	5	20	10.30802894	12.32581796	3.50523681
B4est_1_Bloc_1-28x3	09AX27	SN-18	6	20	12.87876048	3.46286744	2.63398462
B4est_1_Bloc_1-28x3	09AX27	N-12	7	20	NA	0.87828622	NA
B4est_1_Bloc_1-28x3	09AX27	ALL-012	8	20	12.2808838	5.06711382	3.79223786
B4est_1_Bloc_1-28x3	09AX27	KUH-42	9	20	9.09911064	11.07529128	3.24960226
B4est_1_Bloc_1-28x3	09AX27	LRD-04	10	20	9.98017603	11.03674434	4.84271843
B4est_1_Bloc_1-28x3	09AX27	NOH-45	11	20	9.87876048	12.9981974	3.68446519
B4est_1_Bloc_1-28x3	09AX27	ALL-002	12	20	11.14272405	2.7067623	1.22143762
B4est_1_Bloc_1-28x3	09AX27	N-46	13	20	10.41374529	4.46286744	4.63398462
B4est_1_Bloc_1-28x3	09AX27	ALL-041	14	20	9.61061718	7.61062124	4.51660344
B4est_1_Bloc_1-28x3	09AX27	DRA-06	1	21	10.94165236	7.211128	4.36795872
B4est_1_Bloc_1-28x3	09AX27	SN-01	2	21	10.29230555	9.52282303	4.76313896
B4est_1_Bloc_1-28x3	09AX27	VDL-24	3	21	10.41374528	5.76907936	4.18832381
B4est_1_Bloc_1-28x3	09AX27	AST-005	4	21	10.10949864	8.97678875	4.36795872
B4est_1_Bloc_1-28x3	09AX27	ALL-011	5	21	11.37876048	3.09669993	3.31747815
B4est_1_Bloc_1-28x3	09AX27	KUH-29	6	21	8.34731454	26.46286744	4.15922491
B4est_1_Bloc_1-28x3	09AX27	6-J32	7	21	NA	-2.97534781	NA
B4est_1_Bloc_1-28x3	09AX27	ALL-021	8	21	9.51516083	22.00890173	4.47573138
B4est_1_Bloc_1-28x3	09AX27	RHN-28	9	21	10.78785596	5.76127008	4.18380096
B4est_1_Bloc_1-28x3	09AX27	KUH-54	10	21	9.64802231	13.36436491	3.79223786
B4est_1_Bloc_1-28x3	09AX27	OLO-01	11	21	10.56345059	7.86832373	2.16193969
B4est_1_Bloc_1-28x3	09AX27	SN-26	12	21	10.30137098	8.0260874	3.48174984
B4est_1_Bloc_1-28x3	09AX27	SN-42	13	21	10.16464474	6.44635725	4.7625224
B4est_1_Bloc_1-28x3	09AX27	SN-33	14	21	NA	6.69472541	NA
B4est_1_Bloc_1-28x3	09AX27	1-J30	1	22	10.53701813	9.32855789	3.28529828
B4est_1_Bloc_1-28x3	09AX27	LOW-1	2	22	10.98529499	7.07803121	2.45898492
B4est_1_Bloc_1-28x3	09AX27	N-23	3	22	9.11740234	5.62406549	4.05648714
B4est_1_Bloc_1-28x3	09AX27	ERS-10	4	22	9.23494023	15.03948426	5.37339312
B4est_1_Bloc_1-28x3	09AX27	LRD-03	5	22	11.46921726	12.990233	2.68989959
B4est_1_Bloc_1-28x3	09AX27	BDX-02	6	22	10.62247265	0.85961749	3.35917851
B4est_1_Bloc_1-28x3	09AX27	VDL-32	7	22	10.83602316	3.55340557	4.58100714
B4est_1_Bloc_1-28x3	09AX27	NOH-06	8	22	8.36883356	24.68128288	4.68884412
B4est_1_Bloc_1-28x3	09AX27	ALL-174	9	22	9.98673633	6.15058912	3.52164662
B4est_1_Bloc_1-28x3	09AX27	NOH-10	10	22	11.52422625	5.54966414	3.59212666
B4est_1_Bloc_1-28x3	09AX27	CTR-09	11	22	10.94611069	4.24719365	3.54554032
B4est_1_Bloc_1-28x3	09AX27	NOH-25	12	22	11.63594501	10.63476981	3.64902754
B4est_1_Bloc_1-28x3	09AX27	N-36	13	22	9.29579095	16.08230156	4.74422817
B4est_1_Bloc_1-28x3	09AX27	SN-12	14	22	9.60674954	3.87158809	4.49047916
B4est_1_Bloc_1-28x3	09AX27	NL-1210	1	23	10.80137097	5.73322961	3.32447187
B4est_1_Bloc_1-28x3	09AX27	AST-008	2	23	NA	4.31785357	NA
B4est_1_Bloc_1-28x3	09AX27	ALL-019	3	23	11.42887214	13.88102614	3.11685785
B4est_1_Bloc_1-28x3	09AX27	BDX-08	4	23	11.76638617	6.03948426	2.58212693
B4est_1_Bloc_1-28x3	09AX27	N-63	7	23	10.89844194	2.29644491	3.27526275
B4est_1_Bloc_1-28x3	09AX27	DRA-38	8	23	12.84510317	12.1208196	2.4913513
B4est_1_Bloc_1-28x3	09AX27	SN-25	11	23	8.76992503	10.64547413	3.58212692
B4est_1_Bloc_1-28x3	09AX27	1-J07	12	23	12.99401166	4.91467727	1.33702836
B4est_1_Bloc_1-28x3	09AX27	STR-20	13	23	11.26235988	1.31231693	3.27549623
B4est_1_Bloc_1-28x3	09AX27	SN-11	14	23	12.367959	7.06086213	3.59663893
B4est_1_Bloc_1-28x3	09AX27	KUH-34	1	24	9.46229633	-0.22818072	4.25944547
B4est_1_Bloc_1-28x3	09AX27	STR-21	2	24	NA	1.78252361	NA
B4est_1_Bloc_1-28x3	09AX27	KUH-52	3	24	11.30137097	5.03948426	1.94911397
B4est_1_Bloc_1-28x3	09AX27	N-50	4	24	9.36780172	11.46560737	4.26562044
B4est_1_Bloc_1-28x3	09AX27	N-8	5	24	10.67762837	-1.937109	4.88517688
B4est_1_Bloc_1-28x3	09AX27	N-43	6	24	12.535648	5.38016177	3.00640607
B4est_1_Bloc_1-28x3	09AX27	1-J19	7	24	9.74803374	9.32855789	3.67887131
B4est_1_Bloc_1-28x3	09AX27	N-29	8	24	10.40278651	15.8424792	4.68989959
B4est_1_Bloc_1-28x3	09AX27	N-15	9	24	9.86780171	26.37780916	4.21513988
B4est_1_Bloc_1-28x3	09AX27	1-J15	10	24	10.67085922	7.70392835	2.88517687
B4est_1_Bloc_1-28x3	09AX27	DRA-24	11	24	11.49407829	6.09943985	3.09993001
B4est_1_Bloc_1-28x3	09AX27	SPM-50	12	24	9.05086835	9.08873553	4.11369654
B4est_1_Bloc_1-28x3	09AX27	ALL-023	13	24	NA	1.68805003	NA
B4est_1_Bloc_1-28x3	09AX27	N-57	14	24	NA	6.37780916	NA
B4est_1_Bloc_2_28x3	09AX27	N-35	41	13	10.14975027	16.34569618	3.73405083
B4est_1_Bloc_2_28x3	09AX27	NOH-13	42	13	10.27010885	2.03948427	4.34993685
B4est_1_Bloc_2_28x3	09AX27	N-1	43	13	8.30490983	-0.0836463900000002	4.21513988
B4est_1_Bloc_2_28x3	09AX27	6-A18	44	13	9.63706355	11.94098173	5.37339312
B4est_1_Bloc_2_28x3	09AX27	SSN-01	45	13	9.37876048	8.98749307	4.1592249
B4est_1_Bloc_2_28x3	09AX27	BDX-09	46	13	10.61303751	6.9981974	1.63398462
B4est_1_Bloc_2_28x3	09AX27	71077-308	47	13	9.61657638	9.31511365	5.10874434
B4est_1_Bloc_2_28x3	09AX27	KUH-56	48	13	9.91250194	0.31632639	4.97009936
B4est_1_Bloc_2_28x3	09AX27	ERS-18	49	13	11.61499319	5.30440932	3.60523062
B4est_1_Bloc_2_28x3	09AX27	92510-1	50	13	9.88229934	5.41361618	3.9504911
B4est_1_Bloc_2_28x3	09AX27	KUH-39	51	13	13.17795865	3.24267728	3.38810271
B4est_1_Bloc_2_28x3	09AX27	OLO-10	52	13	10.83636358	6.79944884	3.99511986
B4est_1_Bloc_2_28x3	09AX27	VDL-34	53	13	13.48017602	NA	3.47573139
B4est_1_Bloc_2_28x3	09AX27	NOH-15	54	13	NA	0.0367443399999998	NA
B4est_1_Bloc_2_28x3	09AX27	SN-16	41	14	12.47663716	4.76960033	3.20970548
B4est_1_Bloc_2_28x3	09AX27	SN-05	42	14	9.04660677	17.20590678	5.79223786
B4est_1_Bloc_2_28x3	09AX27	ALL-006	43	14	10.43423246	12.18728079	2.89026255
B4est_1_Bloc_2_28x3	09AX27	6-A09	44	14	8.43773544	9.11014418	4.03681221
B4est_1_Bloc_2_28x3	09AX27	SPM-04	47	14	10.74493481	5.41520455	2.86888088
B4est_1_Bloc_2_28x3	09AX27	1-A25	48	14	NA	4.50007016	NA
B4est_1_Bloc_2_28x3	09AX27	PG-10	49	14	10.76941049	4.78252361	NA
B4est_1_Bloc_2_28x3	09AX27	SPM-54	50	14	9.71206085	2.35640051	4.14549058
B4est_1_Bloc_2_28x3	09AX27	SSN-02	51	14	NA	9.23005536	NA
B4est_1_Bloc_2_28x3	09AX27	N-45	52	14	11.36042517	4.83470003	3.18492118
B4est_1_Bloc_2_28x3	09AX27	N-56	53	14	10.1223239	3.99023299	2.56274373
B4est_1_Bloc_2_28x3	09AX27	KUH-25	54	14	9.8966892	6.73327235	2.62090391
B4est_1_Bloc_2_28x3	09AX27	6-J02	43	15	11.62477729	-5.27099801	2.62242198
B4est_1_Bloc_2_28x3	09AX27	SN-07	44	15	10.10004948	2.33499186	3.51150236
B4est_1_Bloc_2_28x3	09AX27	1-J16	45	15	10.68599078	10.06089292	2.80133462
B4est_1_Bloc_2_28x3	09AX27	DRA-29	46	15	9.46921726	7.62406548	4.68989959
B4est_1_Bloc_2_28x3	09AX27	RAM-177	47	15	NA	1.46560737	NA
B4est_1_Bloc_2_28x3	09AX27	DRA-13	48	15	10.94666938	5.14869112	2.43047904
B4est_1_Bloc_2_28x3	09AX27	RHN-38	49	15	10.76992504	4.08873553	2.74038016
B4est_1_Bloc_2_28x3	09AX27	STR-02	50	15	10.73140136	6.50415431	2.79086074
B4est_1_Bloc_2_28x3	09AX27	NL-1328	51	15	10.16850948	8.18534006	3.68250401
B4est_1_Bloc_2_28x3	09AX27	KUH-37	52	15	10.66420869	5.25789797	NA
B4est_1_Bloc_2_28x3	09AX27	DRA-19	53	15	9.75321874	10.06089292	4.34229574
B4est_1_Bloc_2_28x3	09AX27	SN-45	54	15	11.26741801	6.07394487	4.01647013
B4est_1_Bloc_2_28x3	09AX27	1-A09	41	16	12.20566303	0.53489197	1.14498148
B4est_1_Bloc_2_28x3	09AX27	6-A26	42	16	8.67558722	8.13391429	3.32291255
B4est_1_Bloc_2_28x3	09AX27	BDG	43	16	11.72538559	-1.03117565	1.75140844
B4est_1_Bloc_2_28x3	09AX27	DRA-32	44	16	12.50099581	4.57481422	3.05800643
B4est_1_Bloc_2_28x3	09AX27	71041-3-402	45	16	9.69995543	8.6658319	3.42387368
B4est_1_Bloc_2_28x3	09AX27	N-60	46	16	10.17455538	8.0264323	3.20507582
B4est_1_Bloc_2_28x3	09AX27	SSN-05	47	16	10.0006632	5.66261243	4.42387368
B4est_1_Bloc_2_28x3	09AX27	ALL-008	48	16	11.68353262	12.11657815	2.76546558
B4est_1_Bloc_2_28x3	09AX27	SSN-15	49	16	10.60546881	1.24719365	3.12346583
B4est_1_Bloc_2_28x3	09AX27	KUH-36	50	16	11.87134058	2.88102614	3.32291255
B4est_1_Bloc_2_28x3	09AX27	CTR-05	51	16	9.80137097	4.82107055	3.8986334
B4est_1_Bloc_2_28x3	09AX27	ALL-017	52	16	10.54776898	7.21935104	4.1742572
B4est_1_Bloc_2_28x3	09AX27	N-19	53	16	11.15466742	2.50415431	2.78013243
B4est_1_Bloc_2_28x3	09AX27	N-59	54	16	11.50420206	4.40565177	4.68989959
B4est_1_Bloc_2_28x3	09AX27	NOH-28	41	17	NA	3.6118782	NA
B4est_1_Bloc_2_28x3	09AX27	SN-04	42	17	10.57063281	8.09943986	4.05688664
B4est_1_Bloc_2_28x3	09AX27	NL-1421	43	17	10.83635577	12.25789797	3.37339312
B4est_1_Bloc_2_28x3	09AX27	DRA-22	44	17	NA	5.12997931	NA
B4est_1_Bloc_2_28x3	09AX27	N-39	45	17	10.52708145	6.30714924	3.33526975
B4est_1_Bloc_2_28x3	09AX27	DRA-40	46	17	10.33989464	5.3540479	5.53164636
B4est_1_Bloc_2_28x3	09AX27	VDL-52	47	17	9.43777132	12.82231551	3.93950545
B4est_1_Bloc_2_28x3	09AX27	KUH-55	48	17	10.23847909	6.31785357	4.27243197
B4est_1_Bloc_2_28x3	09AX27	SSC	49	17	10.86559899	5.12728247	3.08954985
B4est_1_Bloc_2_28x3	09AX27	1-A04	50	17	12.15729898	8.47631169	1.63385665
B4est_1_Bloc_2_28x3	09AX27	ERS-17	51	17	10.72358761	17.13798679	3.77977498
B4est_1_Bloc_2_28x3	09AX27	KUH-53	52	17	NA	2.50596969	NA
B4est_1_Bloc_2_28x3	09AX27	DRA-45	53	17	13.4130027	1.91664793	0.00963156000000009
B4est_1_Bloc_2_28x3	09AX27	KUH-50	54	17	12.63297727	-0.41663999	2.79471918
B4est_1_Bloc_2_28x3	09AX27	N-61	41	18	10.5706328	7.19794239	3.74038016
B4est_1_Bloc_2_28x3	09AX27	RAM-188	42	18	11.83281691	3.52267075	3.10736721
B4est_1_Bloc_2_28x3	09AX27	BDX-03	43	18	11.44898183	2.23648932	1.93456612
B4est_1_Bloc_2_28x3	09AX27	ALL-020	44	18	9.97275613	16.24075968	4.32291254
B4est_1_Bloc_2_28x3	09AX27	ALL-026	45	18	10.93423246	8.47506673	3.2247484
B4est_1_Bloc_2_28x3	09AX27	OLO-06	47	18	9.76102698	13.24075969	2.97070181
B4est_1_Bloc_2_28x3	09AX27	1-A26	48	18	9.23494023	7.15939544	2.26562045
B4est_1_Bloc_2_28x3	09AX27	N-11	49	18	11.283125	-0.17892945	3.56657534
B4est_1_Bloc_2_28x3	09AX27	N-5	50	18	11.09102671	-0.2094689	2.62520442
B4est_1_Bloc_2_28x3	09AX27	ALL-099	51	18	9.90278652	14.45490304	5.68989959
B4est_1_Bloc_2_28x3	09AX27	AST-006	52	18	9.73584143	0.84369195	2.08564064
B4est_1_Bloc_2_28x3	09AX27	KUH-44	53	18	NA	0.94108471	NA
B4est_1_Bloc_2_28x3	09AX27	SN-02	54	18	11.06355508	6.63187477	3.26562045
B4est_1_Bloc_2_28x3	09AX27	SN-40	41	19	9.20349429	10.79322794	5.05688664
B4est_1_Bloc_2_28x3	09AX27	DRA-31	42	19	NA	NA	NA
B4est_1_Bloc_2_28x3	09AX27	1-A08	43	19	NA	3.20864671	NA
B4est_1_Bloc_2_28x3	09AX27	N-66	44	19	11.20779508	8.46560737	2.66039417
B4est_1_Bloc_2_28x3	09AX27	ALL-013	45	19	11.76992503	1.83177488	3.05688664
B4est_1_Bloc_2_28x3	09AX27	6-A30	46	19	11.55379961	7.8424792	2.65315099
B4est_1_Bloc_2_28x3	09AX27	KUH-33	47	19	10.66563396	8.05018859	2.54124425
B4est_1_Bloc_2_28x3	09AX27	KUH-51	48	19	9.80137097	3.54270125	4.21513988
B4est_1_Bloc_2_28x3	09AX27	1-A02	49	19	NA	2.73327235	NA
B4est_1_Bloc_2_28x3	09AX27	ALL-014	50	19	10.70088907	11.0780312	3.52760303
B4est_1_Bloc_2_28x3	09AX27	ALL-034	51	19	10.73298455	1.82107055	3.70489826
B4est_1_Bloc_2_28x3	09AX27	N-54	52	19	11.6510282	-1.08042692	2.67942571
B4est_1_Bloc_2_28x3	09AX27	6-A25	53	19	10.69995543	6.18723806	4.74038017
B4est_1_Bloc_2_28x3	09AX27	ALL-015	54	19	12.50956237	7.95168605	2.86888088
B4est_1_Bloc_2_28x3	09AX27	6-J17	41	20	13.28227382	NA	2.88460196
B4est_1_Bloc_2_28x3	09AX27	N-22	42	20	NA	3.68402108	NA
B4est_1_Bloc_2_28x3	09AX27	N-28	43	20	10.83635578	11.06089291	4.21513988
B4est_1_Bloc_2_28x3	09AX27	NL-1138	44	20	10.20349429	8.79322793	4.00640607
B4est_1_Bloc_2_28x3	09AX27	ALL-005	45	20	9.23494022	17.3564005	4.6898996
B4est_1_Bloc_2_28x3	09AX27	SN-18	46	20	11.0006632	3.83177488	3.42387368
B4est_1_Bloc_2_28x3	09AX27	N-12	47	20	9.65382706	10.4363866	4.11634305
B4est_1_Bloc_2_28x3	09AX27	ALL-012	48	20	NA	3.96064689	NA
B4est_1_Bloc_2_28x3	09AX27	KUH-42	49	20	9.76992504	1.22578501	2.94911397
B4est_1_Bloc_2_28x3	09AX27	LRD-04	50	20	NA	7.96239038	NA
B4est_1_Bloc_2_28x3	09AX27	NOH-45	51	20	9.57169233	11.81463658	3.42772169
B4est_1_Bloc_2_28x3	09AX27	ALL-002	52	20	11.36426284	7.31122174	3.10736721
B4est_1_Bloc_2_28x3	09AX27	N-46	53	20	9.76638617	14.27503627	4.42387369
B4est_1_Bloc_2_28x3	09AX27	ALL-041	54	20	8.13352468	6.51485863	3.8986334
B4est_1_Bloc_2_28x3	09AX27	DRA-06	41	21	13.10207875	2.9676116	NA
B4est_1_Bloc_2_28x3	09AX27	SN-01	42	21	10.72171559	13.18080409	1.94694966
B4est_1_Bloc_2_28x3	09AX27	VDL-24	43	21	10.56709394	7.33499186	3.81995964
B4est_1_Bloc_2_28x3	09AX27	AST-005	44	21	10.17204835	7.11192063	4.05688664
B4est_1_Bloc_2_28x3	09AX27	ALL-011	45	21	10.035648	8.45490304	4.37339312
B4est_1_Bloc_2_28x3	09AX27	KUH-29	46	21	8.63706355	10.00093732	4.74038016
B4est_1_Bloc_2_28x3	09AX27	6-J32	47	21	10.5006632	3.82107055	2.10736721
B4est_1_Bloc_2_28x3	09AX27	ALL-021	48	21	8.7734639	18.4591734	4.68989959
B4est_1_Bloc_2_28x3	09AX27	RHN-28	49	21	11.0006632	10.990233	3.8986334
B4est_1_Bloc_2_28x3	09AX27	KUH-54	50	21	9.03918687	10.90191382	4.68989959
B4est_1_Bloc_2_28x3	09AX27	OLO-01	51	21	9.50420206	15.91313911	5.32291254
B4est_1_Bloc_2_28x3	09AX27	SN-26	52	21	9.90632538	7.95168606	2.68989959
B4est_1_Bloc_2_28x3	09AX27	SN-42	53	21	8.83989464	11.2686023	5.00640607
B4est_1_Bloc_2_28x3	09AX27	SN-33	54	21	11.1008354	3.08873553	3.34252081
B4est_1_Bloc_2_28x3	09AX27	1-J30	41	22	10.43777132	-4.29881173	4.21513988
B4est_1_Bloc_2_28x3	09AX27	LOW-1	42	22	11.05560967	14.43776475	3.50656094
B4est_1_Bloc_2_28x3	09AX27	N-23	43	22	10.19995543	1.55162912	3.42387369
B4est_1_Bloc_2_28x3	09AX27	ERS-10	44	22	10.48369646	18.63302632	4.74555663
B4est_1_Bloc_2_28x3	09AX27	LRD-03	45	22	10.50420206	4.44594221	4.53164636
