Block	Strain	Genotype	X	Y	Latence	NbSS	Taille
B4est_1_Bloc_3_28x3	P72	1-A02	113	7	11.50356421	-16.38178313	-0.32524493
B4est_1_Bloc_3_28x3	P72	ALL-014	114	7	8.59176852	29.1204977	3.71998494
B4est_1_Bloc_3_28x3	P72	ALL-034	115	7	NA	18.87220382	NA
B4est_1_Bloc_3_28x3	P72	N-54	116	7	7.57879465	14.02463416	4.54363148
B4est_1_Bloc_3_28x3	P72	6-A25	117	7	8.66429029	5.54185655	2.89633841
B4est_1_Bloc_3_28x3	P72	ALL-015	118	7	8.77573368	18.66068325	3.95645026
B4est_1_Bloc_3_28x3	P72	6-J17	105	8	9.2032119	29.21235041	3.95645027
B4est_1_Bloc_3_28x3	P72	N-22	106	8	10.66429029	13.9787078	3.01457107
B4est_1_Bloc_3_28x3	P72	N-28	107	8	8.92077723	52.23586443	2.66186414
B4est_1_Bloc_3_28x3	P72	NL-1138	108	8	9.88717706	0.158402430000002	3.3091572
B4est_1_Bloc_3_28x3	P72	ALL-005	109	8	9.36122932	34.99766017	2.8382176
B4est_1_Bloc_3_28x3	P72	SN-18	110	8	9.36122933	22.61074608	3.3091572
B4est_1_Bloc_3_28x3	P72	N-12	111	8	9.87386562	3.619058	2.3544273
B4est_1_Bloc_3_28x3	P72	ALL-012	112	8	9.37193543	20.97361159	2.60076025
B4est_1_Bloc_3_28x3	P72	KUH-42	113	8	NA	15.35815111	NA
B4est_1_Bloc_3_28x3	P72	LRD-04	114	8	8.88717706	47.80994392	3.72197599
B4est_1_Bloc_3_28x3	P72	NOH-45	115	8	10.63069013	4.28123995	1.72197598
B4est_1_Bloc_3_28x3	P72	ALL-002	116	8	9.2032119	15.78698074	3.7800968
B4est_1_Bloc_3_28x3	P72	N-46	117	8	9.51924675	14.74852517	2.95645026
B4est_1_Bloc_3_28x3	P72	ALL-041	118	8	9.34825546	-4.04826619	2.8382176
B4est_1_Bloc_3_28x3	P72	DRA-06	105	9	8.7032119	20.13197928	3.25103639
B4est_1_Bloc_3_28x3	P72	SN-01	106	9	10.03222061	14.80247315	3.95645026
B4est_1_Bloc_3_28x3	P72	VDL-24	107	9	9.67726417	31.4884594	3.13280373
B4est_1_Bloc_3_28x3	P72	AST-005	108	9	8.34825545	16.31969553	5.13280373
B4est_1_Bloc_3_28x3	P72	ALL-011	109	9	8.78870755	41.00914177	2.60374333
B4est_1_Bloc_3_28x3	P72	KUH-29	110	9	10.23681206	11.45000383	2.54363147
B4est_1_Bloc_3_28x3	P72	6-J32	111	9	8.95969884	17.89432586	3.42738986
B4est_1_Bloc_3_28x3	P72	ALL-021	112	9	9.71618577	-3.08672177	3.60374333
B4est_1_Bloc_3_28x3	P72	RHN-28	113	9	9.57879464	18.59179371	2.8382176
B4est_1_Bloc_3_28x3	P72	KUH-54	114	9	10.03222062	17.57630131	2.95645026
B4est_1_Bloc_3_28x3	P72	OLO-01	115	9	9.2032119	28.74506519	3.7800968
B4est_1_Bloc_3_28x3	P72	SN-26	116	9	10.23807234	6.8329071	2.92167377
B4est_1_Bloc_3_28x3	P72	SN-42	117	9	10.54519449	17.04759734	2.25103639
B4est_1_Bloc_3_28x3	P72	SN-33	118	9	9.28870755	34.10500529	3.66186413
B4est_1_Bloc_3_28x3	P72	1-J30	105	10	NA	28.21636122	3.21563494
B4est_1_Bloc_3_28x3	P72	LOW-1	106	10	11.04519448	1.77549915	2.25103639
B4est_1_Bloc_3_28x3	P72	N-23	107	10	9.30168142	21.95920459	3.60374332
B4est_1_Bloc_3_28x3	P72	ERS-10	108	10	9.26275981	12.02062335	3.8382176
B4est_1_Bloc_3_28x3	P72	LRD-03	109	10	9.28870755	39.53784574	2.60374332
B4est_1_Bloc_3_28x3	P72	BDX-02	110	10	8.61771626	27.21235041	3.78009679
B4est_1_Bloc_3_28x3	P72	VDL-32	111	10	9.80168143	12.30420313	2.60374332
B4est_1_Bloc_3_28x3	P72	NOH-06	112	10	8.34825546	31.29673235	4.66186413
